1585333227 109 8 9 8 6 0 0
1585333272 109 8 10 8 6 0 0
1585338131 110 8 10 8 6 0 0
1585338163 110 8 11 8 6 0 0
1585670260 111 8 11 8 6 0 0
1585944711 111 9 11 8 6 0 0
1585946125 111 10 11 8 6 0 0
1586296090 112 10 11 8 6 0 0
1586297082 113 10 11 8 6 0 0
1586297129 113 10 12 8 6 0 0
1586297190 114 10 12 8 6 0 0
1586367935 114 11 12 8 6 0 0
1586383369 115 11 12 8 6 0 0
1586383428 115 11 13 8 6 0 0
1586391103 116 11 13 8 6 0 0
1586391136 116 11 14 8 6 0 0
1586391509 117 11 14 8 6 0 0
1586391535 117 11 15 8 6 0 0
1586409574 118 11 15 8 6 0 0
1586475735 119 11 15 8 6 0 0
1586475782 119 11 16 8 6 0 0
1586483148 120 11 16 8 6 0 0
1586897979 121 11 16 8 6 0 0
1586899879 121 12 16 8 6 0 0
1587054348 121 13 16 8 6 0 0
1587054481 121 14 16 8 6 0 0
1587074159 122 14 16 8 6 0 0
1587075219 123 14 16 8 6 0 0
1587075984 124 14 16 8 6 0 0
1587077069 125 14 16 8 6 0 0
1587085187 126 14 16 8 6 0 0
1587087367 127 14 16 8 6 0 0
1587154861 127 15 16 8 6 0 0
1587155032 127 16 16 8 6 0 0
1587157697 128 16 16 8 6 0 0
1587159195 129 16 16 8 6 0 0
1587506413 129 17 16 8 6 0 0
1587746464 129 18 16 8 6 0 0
1587749584 129 19 16 8 6 0 0
1587750364 129 20 16 8 6 0 0
1587752256 129 20 17 8 6 0 0
1587788332 129 21 17 8 6 0 0
1587835328 129 21 18 8 6 0 0
1591984068 129 22 18 8 6 0 0
1592336005 129 23 18 8 6 0 0
1592559095 130 23 18 8 6 0 0
1592593342 130 24 18 8 6 0 0
1592645507 130 24 19 8 6 0 0
1593198747 130 25 19 8 6 0 0
1593236297 130 25 20 8 6 0 0
1594409885 130 26 20 8 6 0 0
1594748806 130 27 20 8 6 0 0
1595010801 130 28 20 8 6 0 0
1595010999 130 29 20 8 6 0 0
1595011125 130 29 20 8 6 1 0
1595019747 130 29 21 8 6 1 0
1595353581 130 30 21 8 6 1 0
1596222850 130 30 21 8 6 1 1
1596223712 130 30 21 8 6 1 2
1596234240 130 30 21 8 6 2 2
1596236438 130 30 22 8 6 2 2
1596820346 130 30 22 8 6 2 3
1596842479 130 30 22 8 6 2 4
1597165064 130 30 22 8 6 2 5
1597169353 130 31 22 8 6 2 5
1607724730 130 31 22 8 6 3 5
1609859376 130 31 22 8 6 4 5
1614742339 130 31 22 8 6 5 5
1615318371 130 31 22 8 6 6 5
1616458674 130 31 23 8 6 6 5
1616458687 130 31 24 8 6 6 5
1616458701 130 31 25 8 6 6 5
1616458708 130 31 26 8 6 6 5
