1570208134 10231 0 0 0 0 0 0
1570218709 10408 0 0 0 0 0 0
1570489762 10455 0 0 0 0 0 0
1570527058 10555 0 0 0 0 0 0
1570568121 10633 0 0 0 0 0 0
1570656753 10677 0 0 0 0 0 0
1570664341 10806 0 0 0 0 0 0
1570743540 10933 0 0 0 0 0 0
1570827106 10952 0 0 0 0 0 0
1570836063 10968 0 0 0 0 0 0
1571099039 11031 0 0 0 0 0 0
1571196519 11063 0 0 0 0 0 0
1571213537 11064 0 0 0 0 0 0
1571539706 11268 0 0 0 0 0 0
1571616185 11301 0 0 0 0 0 0
1571694250 11313 0 0 0 0 0 0
1572040050 11317 0 0 0 0 0 0
1572050124 11327 0 0 0 0 0 0
1572232828 12055 0 0 0 0 0 0
1572292139 12086 0 0 0 0 0 0
1572837658 12295 0 0 0 0 0 0
1573066230 12295 0 0 0 0 0 0
1573077862 12296 0 0 0 0 0 0
1573244375 12476 0 0 0 0 0 0
1573246141 12513 0 0 0 0 0 0
1573253532 12529 0 0 0 0 0 0
1573597712 12530 0 0 0 0 0 0
1573615942 12544 0 0 0 0 0 0
1573671210 12598 0 0 0 0 0 0
1573678612 12598 0 0 700 0 0 0
1573678734 12598 0 0 700 0 0 0
1573795495 12630 0 0 700 0 0 0
1573850982 13896 0 0 700 0 0 0
1573873108 14098 0 0 700 0 0 0
1573936339 14098 0 0 977 0 0 0
1573936526 14098 0 0 977 0 0 0
1573964540 14107 0 0 977 0 0 0
1574225644 14159 0 0 977 0 0 0
1574360637 14161 0 0 977 0 0 0
1574372370 14227 0 0 977 0 0 0
1574548205 14276 0 0 977 0 0 0
1574551602 14283 0 0 977 0 0 0
1574552642 14301 0 0 977 0 0 0
1574875991 14306 0 0 977 0 0 0
1575019206 14683 0 0 977 0 0 0
1575055837 14750 0 0 977 0 0 0
1575258430 15043 0 0 977 0 0 0
1575259019 15064 0 0 977 0 0 0
1575264514 15201 0 0 977 0 0 0
1575266133 15229 0 0 977 0 0 0
1575266507 15238 0 0 977 0 0 0
1575266556 15240 0 0 977 0 0 0
1575317656 15298 0 0 977 0 0 0
1575322901 15298 0 0 1036 0 0 0
1575322933 15298 0 0 1036 0 0 0
1575389471 15298 0 0 1075 0 0 0
1575402318 15298 0 0 1083 0 0 0
1575504739 15352 0 0 1083 0 0 0
1575505279 15353 0 0 1083 0 0 0
1575591764 15355 0 0 1083 0 0 0
1575936094 15387 0 0 1083 0 0 0
1575938552 15388 0 0 1083 0 0 0
1575939733 15393 0 0 1083 0 0 0
1576819408 15800 0 0 1083 0 0 0
1576885855 15829 0 0 1083 0 0 0
1576909798 15895 0 0 1083 0 0 0
1577004211 15944 0 0 1083 0 0 0
1577082922 16202 0 0 1083 0 0 0
1577391559 16225 0 0 1083 0 0 0
1578790506 18814 0 0 1083 0 0 0
1578955141 18816 0 0 1083 0 0 0
1578977987 18824 0 0 1083 0 0 0
1579040052 18830 0 0 1083 0 0 0
1579040255 18831 0 0 1083 0 0 0
1579045230 18915 0 0 1083 0 0 0
1579046204 18916 0 0 1083 0 0 0
1579206488 18919 0 0 1083 0 0 0
1579290624 18970 0 0 1083 0 0 0
1579814651 18972 0 0 1083 0 0 0
1579818438 19031 0 0 1083 0 0 0
1580236503 19084 0 0 1083 0 0 0
1580506100 19085 0 0 1083 0 0 0
1580767129 19090 0 0 1083 0 0 0
1580845303 19141 0 0 1083 0 0 0
1580845574 19141 0 0 1083 0 0 0
1581020651 19142 0 0 1083 0 0 0
1581357143 19142 0 0 1083 104 0 0
1581357593 19142 0 0 1083 123 0 0
1581460798 19154 0 0 1083 123 0 0
1581554220 19181 0 0 1083 123 0 0
1581654204 19199 0 0 1083 123 0 0
1581654348 19199 0 0 1083 123 0 0
1581661041 19203 0 0 1083 123 0 0
1581661078 19203 0 0 1083 123 0 0
1581712414 19231 0 0 1083 123 0 0
1581813608 19231 0 0 1083 207 0 0
1581815198 19231 0 0 1083 209 0 0
1581816950 19231 0 0 1083 209 0 0
1581825674 19347 0 0 1083 209 0 0
1581825741 19347 0 0 1083 209 0 0
1581868080 19347 0 0 1083 328 0 0
1581896127 19461 0 0 1083 328 0 0
1581896550 19461 0 0 1083 328 0 0
1581896610 19461 0 0 1083 328 0 0
1581896929 19462 0 0 1083 328 0 0
1581896959 19462 0 0 1083 328 0 0
1582052893 19497 0 0 1083 328 0 0
1582052983 19523 0 0 1083 328 0 0
1582163188 19712 0 0 1083 328 0 0
1582233975 19752 0 0 1083 328 0 0
